class,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24
idle,0.6204230785369873,0.6980127692222595,-0.3076040744781494,0.9981186389923096,0.3227209150791168,0.7215160131454468,0.10907997936010361,0.9984584450721741,0.6844708323478699,1.0586955547332764,-0.42362895607948303,0.37975677847862244,0.17635361850261688,0.9560903906822205,0.1550985425710678,0.572565495967865,0.6804250478744507,1.489511251449585,-0.6249907612800598,0.09856244921684265,0.0021961694583296776,1.0747298002243042,-0.1849151998758316,0.4134231507778168,0.6949157118797302,1.6134415864944458,-0.6901801824569702,0.11541318893432617,-0.05706939101219177,1.1028180122375488,-0.24723510444164276,0.3889462351799011,0.6575976610183716,1.6067540645599365,-0.7354886531829834,0.1866154670715332,-0.042917873710393906,1.0947105884552002,-0.3114651143550873,0.54039067029953,0.6479834318161011,1.5568361282348633,-0.6522660851478577,0.1917438954114914,-0.019044114276766777,1.0920085906982422,-0.23475320637226105,0.5712219476699829,0.5793251395225525,1.5235414505004883,-0.12999014556407928,0.0008070833864621818,0.36679893732070923,1.5090477466583252,0.13323141634464264,0.001463726395741105
idle,0.6211750507354736,0.6993900537490845,-0.3085983097553253,0.9980732202529907,0.3227238059043884,0.721612274646759,0.10858408361673355,0.9984506964683533,0.6845074892044067,1.061779499053955,-0.43148237466812134,0.3829188346862793,0.17558959126472473,0.9561545252799988,0.16145485639572144,0.5725421905517578,0.6751037836074829,1.4920048713684082,-0.6530925035476685,0.09966102987527847,0.0023164753802120686,1.0750648975372314,-0.18804268538951874,0.4163210391998291,0.6865134835243225,1.6164088249206543,-0.7238285541534424,0.11633403599262238,-0.05757177993655205,1.1030786037445068,-0.25174808502197266,0.3912631869316101,0.6475961208343506,1.608516812324524,-0.7678480744361877,0.1880687177181244,-0.04389060288667679,1.0949268341064453,-0.3152669668197632,0.5429369211196899,0.6388171315193176,1.5579854249954224,-0.6800664067268372,0.1923016607761383,-0.019620884209871292,1.0920735597610474,-0.23841127753257751,0.572577714920044,0.5789915323257446,1.5261225700378418,-0.1305052936077118,0.0007973727770149708,0.3666200041770935,1.5097103118896484,0.13375279307365417,0.001443609013222158
idle,0.621688723564148,0.7013522386550903,-0.3153133988380432,0.9980841875076294,0.3226359784603119,0.7216138243675232,0.10568760335445404,0.9984740018844604,0.6844321489334106,1.0682741403579712,-0.4415270686149597,0.3845842182636261,0.1755422204732895,0.9561108946800232,0.1530391275882721,0.573722243309021,0.6664248704910278,1.494641661643982,-0.6688480377197266,0.09945875406265259,0.0024472656659781933,1.075168251991272,-0.25508996844291687,0.41724103689193726,0.6745259761810303,1.6189517974853516,-0.7404085993766785,0.11568445712327957,-0.05774639919400215,1.103257179260254,-0.32762980461120605,0.39237329363822937,0.635265588760376,1.609997034072876,-0.7827392220497131,0.1872456669807434,-0.043958019465208054,1.09517502784729,-0.3980693519115448,0.5444136261940002,0.6273065805435181,1.559025526046753,-0.6946442723274231,0.19055338203907013,-0.019611787050962448,1.092164397239685,-0.3085225224494934,0.5732883214950562,0.5789965391159058,1.5275626182556152,-0.13195805251598358,0.0007875312585383654,0.36661744117736816,1.5110137462615967,0.13525429368019104,0.0014241187600418925
idle,0.6218661069869995,0.7028492093086243,-0.3134360909461975,0.998107373714447,0.3224952816963196,0.7216429114341736,0.0910796970129013,0.9984786510467529,0.6842743158340454,1.0702404975891113,-0.439829021692276,0.3849939703941345,0.17483219504356384,0.9560930728912354,0.13077595829963684,0.571343719959259,0.6667102575302124,1.4982432126998901,-0.6533358693122864,0.09849973767995834,0.0022954901214689016,1.0749366283416748,-0.2473650872707367,0.4138248860836029,0.6758495569229126,1.6236248016357422,-0.7214738726615906,0.11460945755243301,-0.060693927109241486,1.1024434566497803,-0.3172450363636017,0.38868293166160583,0.6368310451507568,1.615067720413208,-0.767694354057312,0.18597649037837982,-0.0477023683488369,1.0948667526245117,-0.38626155257225037,0.5405744314193726,0.6284905672073364,1.5633693933486938,-0.6807118058204651,0.1892150342464447,-0.022305263206362724,1.091997742652893,-0.29986557364463806,0.5698286890983582,0.5785096883773804,1.5280684232711792,-0.1275627464056015,0.0007937609916552901,0.365909606218338,1.5111666917800903,0.13086828589439392,0.001419350504875183
idle,0.6218647956848145,0.7028025984764099,-0.31057217717170715,0.9981748461723328,0.3225281536579132,0.7214326858520508,0.08698790520429611,0.9985194802284241,0.6842672228813171,1.0700722932815552,-0.4368196129798889,0.3878445029258728,0.17495283484458923,0.9555007219314575,0.11508673429489136,0.5733416080474854,0.665402352809906,1.498152494430542,-0.6478538513183594,0.097579725086689,0.002485415432602167,1.0749930143356323,-0.2642580568790436,0.4114888608455658,0.6746934652328491,1.6235159635543823,-0.7155858278274536,0.11320865154266357,-0.06065716594457626,1.1024233102798462,-0.3347446322441101,0.38607120513916016,0.6355761885643005,1.6148335933685303,-0.7585338354110718,0.18402661383152008,-0.04761608690023422,1.0948549509048462,-0.4032011926174164,0.5376589894294739,0.6271299123764038,1.563219666481018,-0.6737474203109741,0.1872827559709549,-0.022156452760100365,1.0919866561889648,-0.31633251905441284,0.5677091479301453,0.5790156722068787,1.5279453992843628,-0.12566055357456207,0.0008104452281259,0.36607906222343445,1.511160135269165,0.12901927530765533,0.0014368033735081553
idle,0.6218620538711548,0.7027373909950256,-0.31022536754608154,0.9982095956802368,0.3224681317806244,0.7214426398277283,0.08042339980602264,0.9985275268554688,0.6842476725578308,1.0680423974990845,-0.43590307235717773,0.3855423331260681,0.17493972182273865,0.9554579257965088,0.10304661840200424,0.5730043053627014,0.665732741355896,1.4946550130844116,-0.6391559839248657,0.0958031490445137,0.0025769355706870556,1.075760006904602,-0.26782289147377014,0.40543848276138306,0.675439715385437,1.6192494630813599,-0.7036172151565552,0.11111413687467575,-0.06060952693223953,1.1024878025054932,-0.33712032437324524,0.3805907666683197,0.6364315748214722,1.6101301908493042,-0.7455171346664429,0.18112251162528992,-0.04730398952960968,1.0949474573135376,-0.40342220664024353,0.5319966077804565,0.6278331279754639,1.5591648817062378,-0.664447009563446,0.18454749882221222,-0.021961607038974762,1.0920369625091553,-0.31904536485671997,0.562894880771637,0.5790498852729797,1.528007984161377,-0.12448670715093613,0.0007961529772728682,0.36587974429130554,1.5114171504974365,0.12790361046791077,0.0014036159263923764
idle,0.6218876838684082,0.7027157545089722,-0.3118141293525696,0.9982292652130127,0.322454035282135,0.7215413451194763,0.052954502403736115,0.9985254406929016,0.6845206022262573,1.0664088726043701,-0.43133172392845154,0.38515809178352356,0.17493906617164612,0.9554325342178345,0.08383499085903168,0.575094997882843,0.6658880710601807,1.4890607595443726,-0.6330353021621704,0.0942387729883194,0.0026511591859161854,1.0757628679275513,-0.2845500111579895,0.397623211145401,0.675573468208313,1.6138112545013428,-0.6944222450256348,0.10873249173164368,-0.06059069558978081,1.1019467115402222,-0.35405877232551575,0.3721712529659271,0.6367232203483582,1.6040421724319458,-0.7375910878181458,0.1777130514383316,-0.04728355258703232,1.0945802927017212,-0.42154526710510254,0.522898256778717,0.6282227635383606,1.55250883102417,-0.6584857702255249,0.181196391582489,-0.021917087957262993,1.0914127826690674,-0.33593225479125977,0.5546953082084656,0.579497218132019,1.5279713869094849,-0.11954738199710846,0.0007825831999070942,0.3658762276172638,1.5115392208099365,0.12299899011850357,0.0013706887839362025
idle,0.62188720703125,0.702702522277832,-0.3179287910461426,0.9982189536094666,0.3224027156829834,0.7215969562530518,0.059380870312452316,0.9985091090202332,0.685637354850769,1.0655592679977417,-0.437126487493515,0.38362663984298706,0.17186664044857025,0.9560266137123108,0.08548201620578766,0.5758230686187744,0.666293740272522,1.4873833656311035,-0.6630135774612427,0.09273827075958252,0.0018253468442708254,1.0773850679397583,-0.2742471396923065,0.3913959860801697,0.6757673025131226,1.6113637685775757,-0.7327753305435181,0.1066911369562149,-0.0617646686732769,1.103413462638855,-0.34285402297973633,0.36531051993370056,0.636873722076416,1.6009966135025024,-0.7776834964752197,0.17474697530269623,-0.04829247295856476,1.0961874723434448,-0.4100411832332611,0.5155163407325745,0.628366231918335,1.5497990846633911,-0.6903408765792847,0.1781185418367386,-0.023135432973504066,1.0927611589431763,-0.3252236247062683,0.5476868152618408,0.5802181363105774,1.5279666185379028,-0.12441027164459229,0.000762759183999151,0.3668304979801178,1.5125375986099243,0.12780943512916565,0.001329238759353757
idle,0.6218846440315247,0.7027096152305603,-0.3167981803417206,0.9981702566146851,0.3227444291114807,0.7206844687461853,0.06285257637500763,0.9984446167945862,0.6856452822685242,1.0648523569107056,-0.4329875111579895,0.3791036307811737,0.17519770562648773,0.9544442296028137,0.10107541084289551,0.5690575838088989,0.6682230830192566,1.4857134819030762,-0.6072716116905212,0.09086722135543823,0.002887924900278449,1.076733946800232,-0.20158639550209045,0.38309094309806824,0.6794831156730652,1.6107745170593262,-0.6675235033035278,0.10469085723161697,-0.05847731977701187,1.1027941703796387,-0.2610667645931244,0.35664817690849304,0.6403869390487671,1.6006264686584473,-0.7128137350082397,0.1717013120651245,-0.04567348584532738,1.096104383468628,-0.327831894159317,0.5053901672363281,0.6313836574554443,1.5491549968719482,-0.6337043642997742,0.17560313642024994,-0.020543981343507767,1.0926326513290405,-0.2515830099582672,0.5389290452003479,0.5802215337753296,1.5279923677444458,-0.12213245779275894,0.0007720469729974866,0.3667890131473541,1.5125623941421509,0.12548044323921204,0.001330602797679603
idle,0.6219158172607422,0.7025752663612366,-0.3166539967060089,0.9981564283370972,0.32323750853538513,0.720414400100708,0.09335349500179291,0.9984243512153625,0.6856534481048584,1.063490629196167,-0.43203455209732056,0.377594530582428,0.17663198709487915,0.9539505839347839,0.1687059998512268,0.5664953589439392,0.6682054400444031,1.4854704141616821,-0.6094890236854553,0.08992891758680344,0.003527903463691473,1.07217276096344,-0.1310652494430542,0.3801681697368622,0.6794451475143433,1.6100472211837769,-0.6693345904350281,0.1037115827202797,-0.05834975838661194,1.1017282009124756,-0.18678151071071625,0.353851854801178,0.6403982043266296,1.599892497062683,-0.7170220017433167,0.17026370763778687,-0.045677267014980316,1.0950607061386108,-0.2557581961154938,0.5024784207344055,0.6314215064048767,1.5487028360366821,-0.6368526220321655,0.1743084043264389,-0.02053835801780224,1.0919742584228516,-0.18149112164974213,0.5367575287818909,0.5797093510627747,1.5280030965805054,-0.1242959126830101,0.0007642735145054758,0.3664061427116394,1.5123958587646484,0.1275947242975235,0.0013127797283232212
idle,0.6219092607498169,0.7023442387580872,-0.31591588258743286,0.9980993270874023,0.32323917746543884,0.7203167676925659,0.11189094930887222,0.9984154105186462,0.6857340931892395,1.0632857084274292,-0.43150076270103455,0.37775859236717224,0.17663240432739258,0.9538752436637878,0.20587503910064697,0.5677777528762817,0.6677088141441345,1.485092043876648,-0.6116812229156494,0.08910581469535828,0.0037108459509909153,1.072052240371704,-0.09346120804548264,0.3816326856613159,0.6779196262359619,1.6092251539230347,-0.6737931966781616,0.10256221145391464,-0.05832745507359505,1.101097822189331,-0.14877501130104065,0.3539561331272125,0.6389650106430054,1.5985548496246338,-0.7185269594192505,0.16835735738277435,-0.04575295001268387,1.0943710803985596,-0.2184857577085495,0.5025694370269775,0.6304703950881958,1.5474649667739868,-0.6373032331466675,0.1723530888557434,-0.020560452714562416,1.0914310216903687,-0.14395533502101898,0.5368397831916809,0.5796992778778076,1.52800714969635,-0.129318505525589,0.0007575105992145836,0.3664119839668274,1.5123988389968872,0.13248607516288757,0.0013033411232754588
idle,0.6217118501663208,0.7018076777458191,-0.3154667019844055,0.9981122612953186,0.3232349455356598,0.7203164100646973,0.11239650100469589,0.9984349012374878,0.6850025653839111,1.0620689392089844,-0.43380704522132874,0.3768550455570221,0.176105797290802,0.953932523727417,0.18646416068077087,0.5696644186973572,0.6676062345504761,1.4852079153060913,-0.6217955350875854,0.08824869990348816,0.002623060718178749,1.071086049079895,-0.13035744428634644,0.3827660083770752,0.677979052066803,1.6092283725738525,-0.6861337423324585,0.10167234390974045,-0.05853743478655815,1.1010761260986328,-0.18953897058963776,0.35455283522605896,0.639051079750061,1.5985817909240723,-0.7277806401252747,0.16706541180610657,-0.04591831564903259,1.0941466093063354,-0.25732579827308655,0.5034424066543579,0.6305004358291626,1.5476760864257812,-0.6469809412956238,0.17122773826122284,-0.020663416013121605,1.0913633108139038,-0.18080174922943115,0.5381457209587097,0.5795954465866089,1.5279392004013062,-0.12965145707130432,0.0007421009358949959,0.3659151494503021,1.5121972560882568,0.13286416232585907,0.0012784961145371199
idle,0.6214526295661926,0.6998615860939026,-0.31233417987823486,0.9981692433357239,0.32335931062698364,0.7202174663543701,0.11776026338338852,0.9984807968139648,0.6849648952484131,1.0577068328857422,-0.43359893560409546,0.3787820339202881,0.17668183147907257,0.9534474611282349,0.1770283281803131,0.5702885389328003,0.6732109189033508,1.4819971323013306,-0.6266408562660217,0.08794188499450684,0.0030843433924019337,1.0704996585845947,-0.14217807352542877,0.3864038586616516,0.6867359280586243,1.6043508052825928,-0.6933606266975403,0.10147761553525925,-0.058534830808639526,1.0989720821380615,-0.20148798823356628,0.357990026473999,0.6490864157676697,1.5947082042694092,-0.7366651296615601,0.16696859896183014,-0.045886144042015076,1.0911884307861328,-0.27161934971809387,0.5070573687553406,0.6392379999160767,1.5452126264572144,-0.6532505750656128,0.1715204417705536,-0.02053864486515522,1.0892305374145508,-0.19271603226661682,0.5423990488052368,0.5795221924781799,1.5264298915863037,-0.13064512610435486,0.0007393574342131615,0.3656899034976959,1.5107927322387695,0.13392341136932373,0.0012746317079290748
idle,0.6210678219795227,0.6992546319961548,-0.31216007471084595,0.998161256313324,0.32365676760673523,0.7196328043937683,0.1266280710697174,0.998494565486908,0.684543251991272,1.05428147315979,-0.4332667291164398,0.37775737047195435,0.1777256727218628,0.9527571797370911,0.21050815284252167,0.5707549452781677,0.6745139360427856,1.4802074432373047,-0.6245182752609253,0.08794465661048889,0.004112278111279011,1.0697170495986938,-0.07706134766340256,0.38961726427078247,0.6890274882316589,1.6026092767715454,-0.6900943517684937,0.10164505988359451,-0.05812739208340645,1.098847508430481,-0.13179334998130798,0.3606821596622467,0.6517269611358643,1.593910574913025,-0.7347297668457031,0.16740849614143372,-0.04561419412493706,1.0910735130310059,-0.19975396990776062,0.5103179216384888,0.6418055891990662,1.544440507888794,-0.6516553163528442,0.172173410654068,-0.0203386377543211,1.0890370607376099,-0.12713071703910828,0.5454439520835876,0.5790501832962036,1.525382161140442,-0.13341376185417175,0.0007223777356557548,0.365561306476593,1.5087926387786865,0.1367054432630539,0.0012505970662459731
idle,0.6209828853607178,0.6986473798751831,-0.3181254267692566,0.9981816411018372,0.32448071241378784,0.7194284200668335,0.14905451238155365,0.9985153079032898,0.6849561929702759,1.0527684688568115,-0.4507979452610016,0.37926989793777466,0.17907722294330597,0.9524745345115662,0.22812971472740173,0.5688744187355042,0.6742703318595886,1.481144905090332,-0.6443355083465576,0.08866366744041443,0.005593350622802973,1.069724678993225,-0.08371933549642563,0.39247894287109375,0.688322901725769,1.603561282157898,-0.713020920753479,0.10226611793041229,-0.05782075971364975,1.0988414287567139,-0.1392689049243927,0.3640812039375305,0.6507362723350525,1.595335602760315,-0.7530110478401184,0.16858893632888794,-0.044879548251628876,1.0910403728485107,-0.20540301501750946,0.514499843120575,0.6413244009017944,1.545866847038269,-0.6692541837692261,0.1731710433959961,-0.019815873354673386,1.0889712572097778,-0.1338893622159958,0.5488161444664001,0.5786320567131042,1.5253078937530518,-0.1465941071510315,0.0006961068138480186,0.3655272126197815,1.50838303565979,0.1499226689338684,0.0012099937302991748
idle,0.6208521127700806,0.6981737613677979,-0.30216139554977417,0.9981984496116638,0.32488295435905457,0.719415009021759,0.14557628333568573,0.9985247850418091,0.6840874552726746,1.0505892038345337,-0.4327738881111145,0.37668463587760925,0.18016208708286285,0.9523664116859436,0.21956253051757812,0.5685805082321167,0.6731113791465759,1.4803541898727417,-0.6253050565719604,0.08876461535692215,0.006940633989870548,1.0674984455108643,-0.0863666832447052,0.39632129669189453,0.6870847940444946,1.6025303602218628,-0.6902259588241577,0.10302992910146713,-0.05786159634590149,1.0955859422683716,-0.1427530199289322,0.369181364774704,0.6497112512588501,1.594232201576233,-0.7327804565429688,0.17007970809936523,-0.04509067162871361,1.0865427255630493,-0.20808112621307373,0.5203975439071655,0.6404579281806946,1.5451804399490356,-0.6514304876327515,0.17470945417881012,-0.01989048346877098,1.085439682006836,-0.13623544573783875,0.5546175837516785,0.5785840749740601,1.5249757766723633,-0.1439208984375,0.0006718065706081688,0.36536887288093567,1.507692575454712,0.14736543595790863,0.0011734194122254848
idle,0.6207701563835144,0.6977682113647461,-0.30162304639816284,0.9982123374938965,0.3250042498111725,0.7196221947669983,0.14379218220710754,0.9985215663909912,0.6840940713882446,1.0497839450836182,-0.43411654233932495,0.37647974491119385,0.18023869395256042,0.9524381160736084,0.21084432303905487,0.5623272061347961,0.6729098558425903,1.4805381298065186,-0.6426664590835571,0.08988162875175476,0.008329730480909348,1.066148281097412,-0.1298060119152069,0.3972378373146057,0.6862444877624512,1.6025739908218384,-0.7106115818023682,0.10489307343959808,-0.05783190205693245,1.0946508646011353,-0.1918465942144394,0.37248551845550537,0.6489914655685425,1.5942531824111938,-0.752240002155304,0.17322085797786713,-0.04512409865856171,1.0854079723358154,-0.2551879286766052,0.5243808031082153,0.6398983001708984,1.5451956987380981,-0.6684224605560303,0.1772173047065735,-0.019876759499311447,1.0845285654067993,-0.18025711178779602,0.5574622750282288,0.5786077976226807,1.5249794721603394,-0.14306573569774628,0.0006558484164997935,0.3659359812736511,1.507960319519043,0.14647038280963898,0.001146575203165412
idle,0.6207599639892578,0.6975874900817871,-0.30184489488601685,0.99820876121521,0.3253926932811737,0.7196334600448608,0.1500033289194107,0.9985246062278748,0.6841999292373657,1.0487942695617676,-0.4340158998966217,0.37755629420280457,0.18008306622505188,0.9524660706520081,0.23177507519721985,0.5608726739883423,0.6730698943138123,1.4846649169921875,-0.6419020891189575,0.09126057475805283,0.008580615743994713,1.0655670166015625,-0.07834511995315552,0.40114450454711914,0.6862779855728149,1.6075775623321533,-0.7095602750778198,0.10688483715057373,-0.05800773948431015,1.0933068990707397,-0.13425222039222717,0.37745773792266846,0.6489550471305847,1.5999860763549805,-0.7515960335731506,0.17651404440402985,-0.04588531702756882,1.0838561058044434,-0.19982008635997772,0.5301496386528015,0.6398999094963074,1.5505362749099731,-0.6678091287612915,0.1799958199262619,-0.020479276776313782,1.083168625831604,-0.12845250964164734,0.5619066953659058,0.5783449411392212,1.5253843069076538,-0.14281615614891052,0.0006470182561315596,0.36601725220680237,1.5081944465637207,0.14616242051124573,0.001135499682277441
idle,0.6207450032234192,0.6974608898162842,-0.3016585409641266,0.9981253147125244,0.32621413469314575,0.7198047041893005,0.16254499554634094,0.9984681010246277,0.6842161417007446,1.0452221632003784,-0.43398576974868774,0.37913796305656433,0.179908886551857,0.9524463415145874,0.2763345241546631,0.5601975321769714,0.6732659339904785,1.4822627305984497,-0.6425849795341492,0.09342055022716522,0.00861725676804781,1.0652058124542236,0.015670564025640488,0.4053820073604584,0.686235785484314,1.6054446697235107,-0.7100841999053955,0.10953032225370407,-0.05842466279864311,1.0931451320648193,-0.03231514245271683,0.3813117742538452,0.649169921875,1.5962251424789429,-0.7525140643119812,0.18009234964847565,-0.04761528968811035,1.0835058689117432,-0.10215628147125244,0.5339971780776978,0.6402339339256287,1.5471084117889404,-0.6686134338378906,0.18321643769741058,-0.0221327506005764,1.0826945304870605,-0.03477330133318901,0.5648820400238037,0.5780724287033081,1.5254549980163574,-0.14490531384944916,0.0006598625332117081,0.3661123812198639,1.508355736732483,0.14805541932582855,0.0011555497767403722
idle,0.6208585500717163,0.6975494623184204,-0.30146557092666626,0.9980469942092896,0.3265497088432312,0.7198090553283691,0.1648516058921814,0.9984160661697388,0.6843366026878357,1.044838786125183,-0.43367642164230347,0.3779785633087158,0.179874449968338,0.9524437189102173,0.2621302306652069,0.5569267868995667,0.6757796406745911,1.4809755086898804,-0.6421970129013062,0.09525559842586517,0.009262318722903728,1.0652103424072266,-0.02541515603661537,0.40902984142303467,0.6895533800125122,1.6039745807647705,-0.709581732749939,0.11210468411445618,-0.05791192129254341,1.0934737920761108,-0.0775216817855835,0.3852652907371521,0.6538683176040649,1.5943210124969482,-0.7521625757217407,0.1838003695011139,-0.04724300652742386,1.0835318565368652,-0.14497584104537964,0.5380721688270569,0.6443914175033569,1.545581579208374,-0.6682420372962952,0.1868269443511963,-0.02178085222840309,1.082696557044983,-0.07559026032686234,0.5682823657989502,0.5774935483932495,1.5256513357162476,-0.1459006667137146,0.0006565480725839734,0.3657720983028412,1.508400797843933,0.1489960104227066,0.0011497257510200143
idle,0.6209050416946411,0.6980514526367188,-0.30660784244537354,0.9980568885803223,0.3266371190547943,0.7197906374931335,0.16195330023765564,0.9984251260757446,0.6841896176338196,1.046418309211731,-0.4359908699989319,0.3818112015724182,0.1799713671207428,0.9522857666015625,0.2607567012310028,0.5541357398033142,0.6757190227508545,1.4817423820495605,-0.6414691805839539,0.0959869921207428,0.009608534164726734,1.0670478343963623,-0.03887074068188667,0.4099605977535248,0.689418613910675,1.6045520305633545,-0.708523690700531,0.11278297007083893,-0.05729597061872482,1.093928575515747,-0.09405060112476349,0.38557013869285583,0.6535887122154236,1.5949113368988037,-0.7509517073631287,0.1844877302646637,-0.046583157032728195,1.0840996503829956,-0.16003988683223724,0.5379321575164795,0.6441506743431091,1.546209692955017,-0.6673861145973206,0.18774676322937012,-0.02103089913725853,1.0831619501113892,-0.0885491743683815,0.5687243938446045,0.5774151086807251,1.5264201164245605,-0.14561863243579865,0.0006729356828145683,0.3652006685733795,1.508413314819336,0.14871443808078766,0.0011749205878004432
idle,0.6208978295326233,0.6980453729629517,-0.30615219473838806,0.9980595707893372,0.32672932744026184,0.7197644710540771,0.15784569084644318,0.9984537959098816,0.6841510534286499,1.0464320182800293,-0.43423694372177124,0.38406261801719666,0.1800839900970459,0.9522345662117004,0.2548045814037323,0.5580158233642578,0.675682783126831,1.4803502559661865,-0.6412798166275024,0.09579756110906601,0.009618300944566727,1.0669366121292114,-0.03431211784482002,0.41364607214927673,0.6890068650245667,1.6027395725250244,-0.7083669900894165,0.11206668615341187,-0.05735251307487488,1.0939573049545288,-0.08681515604257584,0.38779202103614807,0.6533151865005493,1.592596411705017,-0.7502120733261108,0.18330179154872894,-0.046860869973897934,1.084173321723938,-0.15604308247566223,0.5400601029396057,0.6440510749816895,1.5437774658203125,-0.6669518947601318,0.1868075728416443,-0.021250741556286812,1.0832042694091797,-0.08460991829633713,0.5707775950431824,0.5774260759353638,1.5257153511047363,-0.14625562727451324,0.0006899500149302185,0.36556950211524963,1.5081727504730225,0.14931663870811462,0.001206119079142809
idle,0.6206783056259155,0.6980504989624023,-0.2966099679470062,0.998052179813385,0.32642239332199097,0.7198148369789124,0.1534666270017624,0.998461127281189,0.6841459274291992,1.0461676120758057,-0.4152262806892395,0.3815111517906189,0.18007507920265198,0.9523638486862183,0.24835452437400818,0.5579083561897278,0.6780308485031128,1.4802912473678589,-0.6295732259750366,0.09549084305763245,0.009429105557501316,1.0668727159500122,-0.04814869910478592,0.41510918736457825,0.6925398707389832,1.6026579141616821,-0.6956347823143005,0.11211215704679489,-0.057832539081573486,1.0939185619354248,-0.10208399593830109,0.3898622691631317,0.657167375087738,1.5925757884979248,-0.7421039342880249,0.18367071449756622,-0.04792311415076256,1.0839269161224365,-0.17062179744243622,0.5425290465354919,0.6472839117050171,1.5437662601470947,-0.6578938364982605,0.18767769634723663,-0.022178107872605324,1.0830084085464478,-0.09852993488311768,0.573038637638092,0.5773690938949585,1.5251384973526,-0.14382979273796082,0.0006912326789461076,0.36556944251060486,1.5081864595413208,0.14688633382320404,0.0012064508628100157
idle,0.6205477714538574,0.6977317929267883,-0.2759667634963989,0.9980859160423279,0.3265302777290344,0.7198072671890259,0.15196493268013,0.9984802603721619,0.6840901970863342,1.046181559562683,-0.3872329592704773,0.3811652362346649,0.18046458065509796,0.9522874355316162,0.24416880309581757,0.558740496635437,0.6782691478729248,1.4796215295791626,-0.5984827280044556,0.09567883610725403,0.009388642385601997,1.066205382347107,-0.05202801153063774,0.41732701659202576,0.6927213668823242,1.6021231412887573,-0.6632025241851807,0.11262352019548416,-0.05858071893453598,1.0925942659378052,-0.1066230908036232,0.39243215322494507,0.6572411060333252,1.5916473865509033,-0.7116757035255432,0.18465857207775116,-0.04925129562616348,1.0815354585647583,-0.17512954771518707,0.5451193451881409,0.6473639011383057,1.5430374145507812,-0.6279470324516296,0.18931227922439575,-0.02312399633228779,1.0811545848846436,-0.102430559694767,0.5761560201644897,0.5774246454238892,1.5241961479187012,-0.13606210052967072,0.000709245097823441,0.36562615633010864,1.5077751874923706,0.1391923725605011,0.0012327447766438127
idle,0.6202109456062317,0.697411060333252,-0.27887651324272156,0.9981337189674377,0.32630807161331177,0.7198308110237122,0.12178895622491837,0.9985042214393616,0.6839895844459534,1.045216679573059,-0.3901997208595276,0.3841356039047241,0.18046452105045319,0.9523180723190308,0.15922752022743225,0.558993935585022,0.6782626509666443,1.4789690971374512,-0.610562801361084,0.09640412032604218,0.00964285060763359,1.068755030632019,-0.18397590517997742,0.41591888666152954,0.6926193833351135,1.601301908493042,-0.6775328516960144,0.11343340575695038,-0.05791099742054939,1.0935094356536865,-0.2488064467906952,0.39155614376068115,0.6569780111312866,1.5911576747894287,-0.7271836400032043,0.18599720299243927,-0.0477156862616539,1.0822967290878296,-0.31340309977531433,0.5440319180488586,0.6471520662307739,1.5427261590957642,-0.6406675577163696,0.19088372588157654,-0.02179943025112152,1.0816880464553833,-0.23378197848796844,0.5751835107803345,0.5773875117301941,1.5228519439697266,-0.13303688168525696,0.0007234447984956205,0.3656192421913147,1.5070488452911377,0.13621386885643005,0.001251265057362616
idle,0.6201924681663513,0.6973713636398315,-0.2767365574836731,0.9981750845909119,0.3261522948741913,0.7198313474655151,0.1311081200838089,0.9985412955284119,0.6838675141334534,1.0454379320144653,-0.39560550451278687,0.38608142733573914,0.18034271895885468,0.9523863792419434,0.16832759976387024,0.562735915184021,0.6791136860847473,1.4792841672897339,-0.6129807233810425,0.0980573445558548,0.009626995772123337,1.0702102184295654,-0.149539053440094,0.42182230949401855,0.6941511034965515,1.6014275550842285,-0.6798203587532043,0.11521034687757492,-0.057943761348724365,1.0947445631027222,-0.20954647660255432,0.39766818284988403,0.658679187297821,1.5914018154144287,-0.7283564209938049,0.18861424922943115,-0.04768585413694382,1.0831191539764404,-0.2760789394378662,0.5500515103340149,0.6483027338981628,1.543189525604248,-0.6424271464347839,0.19399715960025787,-0.02175036258995533,1.082352638244629,-0.19967597723007202,0.5810380578041077,0.5771851539611816,1.5228713750839233,-0.1334407925605774,0.0007334570400416851,0.3651999831199646,1.5070502758026123,0.13662581145763397,0.0012687807902693748
